#
#  conversion from RegDef.txt for
#   input design        = generic
#   input design level  = 2
#

SECTION BITS

#design    dlevel   dir  reg_name                         field_name                                         format  ext_addr   rw           startbit  numbits  scope      rlm_name                                           clk_type  scanring  reset_val                                                              reset_sig  parity  pulse  reg_name_txt                                       description                                                                                        
#========= ======== ==== ================================ ================================================== ======= ========== ============ ========= ======== ========== ================================================== ========= ========= ====================================================================== ========== ======= ====== ================================================== =================================================================================================== 
generic    2        rx   rx_dac_cntlx71_pl                rx_bd_latch_dac_e100                               gcr     001000111  RWX          8         8        per-lane   "ioorc_rx_data_dac_loff_b_regs"                    slow      func      00000000                                                               ioreset    yes     na     Register                                           "RX SampLatch DAC value stored as twos complement signed"                                           
generic    2        rx   rx_dac_cntlx72_pl                rx_bd_latch_dac_e101                               gcr     001001000  RWX          8         8        per-lane   "ioorc_rx_data_dac_loff_b_regs"                    slow      func      00000000                                                               ioreset    yes     na     Register                                           "RX SampLatch DAC value stored as twos complement signed"                                           
generic    2        rx   rx_dac_cntlx73_pl                rx_bd_latch_dac_e110                               gcr     001001001  RWX          8         8        per-lane   "ioorc_rx_data_dac_loff_b_regs"                    slow      func      00000000                                                               ioreset    yes     na     Register                                           "RX SampLatch DAC value stored as twos complement signed"                                           
generic    2        rx   rx_dac_cntlx74_pl                rx_bd_latch_dac_e111                               gcr     001001010  RWX          8         8        per-lane   "ioorc_rx_data_dac_loff_b_regs"                    slow      func      00000000                                                               ioreset    yes     na     Register                                           "RX SampLatch DAC value stored as twos complement signed"                                           
generic    2        rx   rx_dac_cntlx75_pl                rx_bd_latch_dac_s000                               gcr     001001011  RWX          8         8        per-lane   "ioorc_rx_data_dac_loff_b_regs"                    slow      func      00000000                                                               ioreset    yes     na     Register                                           "RX SampLatch DAC value stored as twos complement signed"                                           
generic    2        rx   rx_dac_cntlx76_pl                rx_bd_latch_dac_s001                               gcr     001001100  RWX          8         8        per-lane   "ioorc_rx_data_dac_loff_b_regs"                    slow      func      00000000                                                               ioreset    yes     na     Register                                           "RX SampLatch DAC value stored as twos complement signed"                                           
generic    2        rx   rx_dac_cntlx77_pl                rx_bd_latch_dac_s010                               gcr     001001101  RWX          8         8        per-lane   "ioorc_rx_data_dac_loff_b_regs"                    slow      func      00000000                                                               ioreset    yes     na     Register                                           "RX SampLatch DAC value stored as twos complement signed"                                           
generic    2        rx   rx_dac_cntlx78_pl                rx_bd_latch_dac_s011                               gcr     001001110  RWX          8         8        per-lane   "ioorc_rx_data_dac_loff_b_regs"                    slow      func      00000000                                                               ioreset    yes     na     Register                                           "RX SampLatch DAC value stored as twos complement signed"                                           
generic    2        rx   rx_dac_cntlx79_pl                rx_bd_latch_dac_s100                               gcr     001001111  RWX          8         8        per-lane   "ioorc_rx_data_dac_loff_b_regs"                    slow      func      00000000                                                               ioreset    yes     na     Register                                           "RX SampLatch DAC value stored as twos complement signed"                                           
generic    2        rx   rx_dac_cntlx80_pl                rx_bd_latch_dac_s101                               gcr     001010000  RWX          8         8        per-lane   "ioorc_rx_data_dac_loff_b_regs"                    slow      func      00000000                                                               ioreset    yes     na     Register                                           "RX SampLatch DAC value stored as twos complement signed"                                           
generic    2        rx   rx_dac_cntlx81_pl                rx_bd_latch_dac_s110                               gcr     001010001  RWX          8         8        per-lane   "ioorc_rx_data_dac_loff_b_regs"                    slow      func      00000000                                                               ioreset    yes     na     Register                                           "RX SampLatch DAC value stored as twos complement signed"                                           
generic    2        rx   rx_dac_cntlx82_pl                rx_bd_latch_dac_s111                               gcr     001010010  RWX          8         8        per-lane   "ioorc_rx_data_dac_loff_b_regs"                    slow      func      00000000                                                               ioreset    yes     na     Register                                           "RX SampLatch DAC value stored as twos complement signed"                                           
generic    2        rx   rx_dac_cntlx83_pl                rx_bd_latch_dac_w000                               gcr     001010011  RWX          8         8        per-lane   "ioorc_rx_data_dac_loff_b_regs"                    slow      func      00000000                                                               ioreset    yes     na     Register                                           "RX SampLatch DAC value stored as twos complement signed"                                           
generic    2        rx   rx_dac_cntlx84_pl                rx_bd_latch_dac_w001                               gcr     001010100  RWX          8         8        per-lane   "ioorc_rx_data_dac_loff_b_regs"                    slow      func      00000000                                                               ioreset    yes     na     Register                                           "RX SampLatch DAC value stored as twos complement signed"                                           
generic    2        rx   rx_dac_cntlx85_pl                rx_bd_latch_dac_w010                               gcr     001010101  RWX          8         8        per-lane   "ioorc_rx_data_dac_loff_b_regs"                    slow      func      00000000                                                               ioreset    yes     na     Register                                           "RX SampLatch DAC value stored as twos complement signed"                                           
generic    2        rx   rx_dac_cntlx86_pl                rx_bd_latch_dac_w011                               gcr     001010110  RWX          8         8        per-lane   "ioorc_rx_data_dac_loff_b_regs"                    slow      func      00000000                                                               ioreset    yes     na     Register                                           "RX SampLatch DAC value stored as twos complement signed"                                           
generic    2        rx   rx_dac_cntlx87_pl                rx_bd_latch_dac_w100                               gcr     001010111  RWX          8         8        per-lane   "ioorc_rx_data_dac_loff_b_regs"                    slow      func      00000000                                                               ioreset    yes     na     Register                                           "RX SampLatch DAC value stored as twos complement signed"                                           
generic    2        rx   rx_dac_cntlx88_pl                rx_bd_latch_dac_w101                               gcr     001011000  RWX          8         8        per-lane   "ioorc_rx_data_dac_loff_b_regs"                    slow      func      00000000                                                               ioreset    yes     na     Register                                           "RX SampLatch DAC value stored as twos complement signed"                                           
generic    2        rx   rx_dac_cntlx89_pl                rx_bd_latch_dac_w110                               gcr     001011001  RWX          8         8        per-lane   "ioorc_rx_data_dac_loff_b_regs"                    slow      func      00000000                                                               ioreset    yes     na     Register                                           "RX SampLatch DAC value stored as twos complement signed"                                           
generic    2        rx   rx_dac_cntlx90_pl                rx_bd_latch_dac_w111                               gcr     001011010  RWX          8         8        per-lane   "ioorc_rx_data_dac_loff_b_regs"                    slow      func      00000000                                                               ioreset    yes     na     Register                                           "RX SampLatch DAC value stored as twos complement signed"                                           
generic    2        rx   rx_spare_mode_pl                 rx_pl_spare_mode_0                                 gcr     001100000  RWX          0         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Per-lane spare mode latch."                                                                        
generic    2        rx   rx_spare_mode_pl                 rx_pl_spare_mode_1                                 gcr     001100000  RWX          1         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Per-lane spare mode latch."                                                                        
generic    2        rx   rx_spare_mode_pl                 rx_pl_spare_mode_2                                 gcr     001100000  RWX          2         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Per-lane spare mode latch."                                                                        
generic    2        rx   rx_spare_mode_pl                 rx_pl_spare_mode_3                                 gcr     001100000  RWX          3         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Per-lane spare mode latch."                                                                        
generic    2        rx   rx_spare_mode_pl                 rx_pl_spare_mode_4                                 gcr     001100000  RWX          4         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Per-lane spare mode latch."                                                                        
generic    2        rx   rx_spare_mode_pl                 rx_pl_spare_mode_5                                 gcr     001100000  RWX          5         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Per-lane spare mode latch."                                                                        
generic    2        rx   rx_spare_mode_pl                 rx_pl_spare_mode_6                                 gcr     001100000  RWX          6         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Per-lane spare mode latch."                                                                        
generic    2        rx   rx_spare_mode_pl                 rx_pl_spare_mode_7                                 gcr     001100000  RWX          7         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Per-lane spare mode latch."                                                                        
generic    2        rx   rx_fir_pl                        rx_pl_fir_errs                                     gcr     001100001  ROX          0         3        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      000                                                                    fir_reset  no      na     Register                                           "A Per-Lane Register or State Machine Parity Error has occurred.\nBit0: Parity Error in RX Data Bit Regs.\nBit1: Parity Error in DDC SM."
generic    2        rx   rx_fir_mask_pl                   rx_pl_fir_errs_mask                                gcr     001100010  RWX          0         3        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      000                                                                    ioreset    yes     na     Register                                           "FIR mask for register or state machine parity checkers in per-lane logic. A value of 1 masks the error from generating a FIR error.\nBit0 - (err_pl_mask_regs) Per-Lane Register Parity Error.\nBit1 - (err_pl_mask_ddc_sm) Per-Lane DDC SM Parity Error."
generic    2        rx   rx_fir_error_inject_pl           rx_pl_fir_err_inj                                  gcr     001100011  RWX          0         3        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      000                                                                    fir_reset  yes     na     Register                                           "RX Per-Lane Parity Error Injection\nAllows injection of non-destructive parity errors in either register or statemachine latch banks. The register or state value is not affected.\n0:(no_par_err) No parity errors being injected.\n1:(inj_par_err) While this value is a 1, the parity bit is inverted in the specific parity checker.\nBit0: RX Per-Lane Register Parity Error Inject.\nBit1: RX Per-Lane DDC SM Parity Error Inject.\nBit2: RX Per-Lane Data DAC Regs Parity Error Inject."
generic    2        rx   rx_bit_mode1_pl                  rx_berpl_count_en                                  gcr     001100100  RWX          3         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Enables per-lane BER logic to count errors while running per-group BER timer"                      
generic    2        rx   rx_bit_mode1_pl                  rx_berpl_exp_data_sel                              gcr     001100100  RWX          4         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Default 0 selects alt bank data to compare against main. Setting to 1 selects data from BER PRBS generator."
generic    2        rx   rx_bit_mode1_pl                  rx_berpl_pattern_sel                               gcr     001100100  RWX          5         3        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      000                                                                    ioreset    yes     na     Register                                           "Pattern select for BER PRBS generator\n000:(disabled) Gen all 0s\n001:(gen_prbs7_rxbist) Gen RXBIST variant of PRBS7\n010:(gen_prbs7) Gen PRBS7\n011:(gen_prbs9) Gen PRBS9 \n100:(gen_prbs11) Gen PRBS11 \n101:(gen_prbs15) Gen PRBS15 \n110:(gen_prbs23) Gen PRBS23 \n111:(gen_prbs31) Gen PRBS31"
generic    2        rx   rx_bit_mode1_pl                  rx_berpl_mask_mode                                 gcr     001100100  RWX          8         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Configures per-lane BER logic to mask data for exclusion from error counting. It is effective in both PRBS and alt-bank compare modes. Mask pattern is specified by rx_err_trap_mask but error trap mode does not need to be enabled although it still works independently."
generic    2        rx   rx_bit_mode1_pl                  rx_bump_sl_1ui_req_dl_mask                         gcr     001100100  RWX          9         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Mask rx_bump_sl_1ui_req primary inputs from data layer"                                            
generic    2        rx   rx_bit_mode1_pl                  rx_bump_sl_1ui_done_dl_mask                        gcr     001100100  RWX          10        1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Mask rx_bump_sl_1ui_done primary outputs to data layer"                                            
generic    2        rx   rx_bit_mode1_pl                  rx_berpl_lane_invert                               gcr     001100100  RWX          11        1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Inverts main and alt iodes data before PRBS seed and error checking logic"                         
generic    2        rx   rx_bit_mode1_pl                  rx_bump_sx_1ui_dl_dir_sel                          gcr     001100100  RWX          12        1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Selects the direction of the main bank bump 1ui performed by the DL control (rx_bump_sl_1ui_req_dl).  0 = Left (Earlier), 1 = Right (Later)."
generic    2        rx   rx_bit_mode1_pl                  rx_bump_sl_1ui_done_dl_delay                       gcr     001100100  RWX          13        3        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      011                                                                    ioreset    yes     na     Register                                           "Applies an additional delay over DD1 of 0-7 slow clocks on the rx_bump_sl_1ui_done_dl signal going to the DL."
generic    2        rx   rx_bit_mode2_pl                  rx_pr_invalid_lock_filter_en                       gcr     001100101  RWX          0         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      1                                                                      ioreset    yes     na     Register                                           "Enables the filtered invalid_lock phase rotator shift."                                            
generic    2        rx   rx_bit_mode2_pl                  rx_pr_invalid_lock_filter_dir                      gcr     001100101  RWX          1         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Direction of filtered invalid_lock phase rotator shift. 0=Left (earlier), 1=Right (later)."        
generic    2        rx   rx_bit_mode2_pl                  rx_pr_coarse_mode_en                               gcr     001100101  RWX          2         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Allow the CDR to switch into coarse mode as needed - on a CDR stop/start, CDR unlock (if enabled)" 
generic    2        rx   rx_bit_mode2_pl                  rx_pr_coarse_unlock_en                             gcr     001100101  RWX          3         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Allow the CDR to switch into coarse mode (when enabled) on a lock loss (CDR unlock)"               
generic    2        rx   rx_bit_mode2_pl                  rx_pr_lock_invalid_lock_en                         gcr     001100101  RWX          4         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      1                                                                      ioreset    yes     na     Register                                           "CDR indicates unlocked when an invalid lock is detected."                                          
generic    2        rx   rx_bit_mode2_pl                  rx_pr_lock_ratio                                   gcr     001100101  RWX          5         10       per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0111010000                                                             ioreset    yes     na     Register                                           "CDR Lock E/L vote ratio lock threshold.  See Workbook for more info."                              
generic    2        rx   rx_bit_mode3_pl                  rx_pr_lock_filter                                  gcr     001100110  RWX          0         4        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0010                                                                   ioreset    yes     na     Register                                           "Intervals that lock ratio must be met to be considered locked."                                    
generic    2        rx   rx_bit_mode3_pl                  rx_pr_lock_term                                    gcr     001100110  RWX          4         9        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      011111111                                                              ioreset    yes     na     Register                                           "CDR Lock E/L vote terminal count.  See Workbook for more info."                                    
generic    2        rx   rx_bit_mode4_pl                  rx_pr_fw_inertia_amt                               gcr     001100111  RWX          0         4        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0100                                                                   ioreset    yes     na     Register                                           "Amount to be added or subtracted from flywheel.  Note, setting this to zero may not turn off the flywheel if the flywheel accumulator already has a value (as if it were turned off after having run for some time)."
generic    2        rx   rx_bit_mode4_pl                  rx_pr_phase_step                                   gcr     001100111  RWX          8         7        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0011110                                                                ioreset    yes     na     Register                                           "Amount to be added or subtracted from to phase rotator accumulator on each shift left or right.  See workbook for step sizes."
generic    2        rx   rx_bit_mode5_pl                  rx_pr_fw_inertia_amt_coarse                        gcr     001101000  RWX          0         4        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0111                                                                   ioreset    yes     na     Register                                           "Flywheel inertia in coarse mode. See rx_pr_fw_inertia_amt for a description."                      
generic    2        rx   rx_bit_mode5_pl                  rx_pr_phase_step_coarse                            gcr     001101000  RWX          8         7        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      1000000                                                                ioreset    yes     na     Register                                           "Phase step in coarse mode. See rx_pr_phase_step for a description."                                
generic    2        rx   rx_bit_mode6_pl                  rx_psave_cdr_time_val                              gcr     001101001  RWX          0         13       per-lane   "ioorc_rx_data_bit_regs"                           slow      func      1000000000000                                                          ioreset    yes     na     Register                                           "13 bits for setting CDR lock timer for psave. Default value set is 32 us.  Overload for dac test use bits 0-7 are used to set the compare value for part1 and part3 of pulldown test bits 8-12 Servo direction change convergence limit. Primarily intended to allow for one set of up/down votes and end on the next down vote  Default value is set to 00111"
generic    2        rx   rx_bit_mode6_pl                  rx_psave_cdr_timer_double_mode                     gcr     001101001  RWX          14        1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Used to program psave timer to align across 16to1 and 32to1 ser by UI.  Or if need double the timer amount. (DEPRECATED)"
generic    2        rx   rx_bit_mode6_pl                  rx_psave_cdr_disable_sm                            gcr     001101001  RWX          15        1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Used to disable state machince that run the timeer for cdr lock"                                   
generic    2        rx   rx_bit_mode7_pl                  rx_psave_cdrlock_mode_sel                          gcr     001101010  RWX          0         2        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      00                                                                     ioreset    yes     na     Register                                           "Set the mode for what lock signal is used that get sent to psave pg logic \n00 default (lock and timer done) \n01 lock only \n10 timer done only \n11 override will be 1 always"
generic    2        rx   rx_bit_mode7_pl                  rx_pr_unlock_ratio                                 gcr     001101010  RWX          2         10       per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0101000000                                                             ioreset    yes     na     Register                                           "CDR Lock E/L vote ratio unlock threshold.  See Workbook for more info."                            
generic    2        rx   rx_bit_mode7_pl                  rx_psave_en_dl_clk_control                         gcr     001101010  RWX          13        1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      1                                                                      ioreset    yes     na     Register                                           "Enable the psave logic that clr or set the rx_dl_clk_en register.  Only does it for main bank.  \n1 is logic is enabled \n0 logic is disabled"
generic    2        rx   rx_bit_mode8_pl                  rx_berpl_sat_thresh                                gcr     001101011  RWX          0         12       per-lane   "ioorc_rx_data_bit_regs"                           slow      func      111111111111                                                           ioreset    yes     na     Register                                           "Define saturation threshold of berpl error counter. The value of the error counter becomes readable upon saturation so a non-zero value indicates either count or timer saturation.  Oerload for dactest bits 0-7 are used to set the compare value for part2 and part4 of pulldown test.  8-12 setting the filter depth of vote.  Default should be set to 127 = 7.  Filter depth (2^filter_depth)."
generic    2        rx   rx_bit_mode9_pl                  rx_pipe_strobe_cnt_max                             gcr     001111101  RWX          0         4        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      1001                                                                   ioreset    yes     na     Register                                           "Count at which the RX data pipe strobe count rolls over.  For max=N, the period between each data pipe packet is (N+1)/2."
generic    2        rx   rx_bit_mode9_pl                  rx_pipe_capture_cycle                              gcr     001111101  RWX          4         4        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      1000                                                                   ioreset    yes     na     Register                                           "Count at which io_capture(0) is decoded and the io main and alt_edge data is captured. Set to strobe_cnt_max-1 to launch data at the same time the strobe toggles."
generic    2        rx   rx_bit_mode9_pl                  rx_pipe_margin                                     gcr     001111101  RWX          9         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Adds extra cycles of padding on the async data pipe handshake"                                     
generic    2        rx   rx_bit_cntlx1_pl                 rx_pipe_format                                     gcr     001101100  RWX          0         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Selects what to mux onto the data pipe bus going to the calibration logic. Selects the format (0=normal, 1=bias_counter)."
generic    2        rx   rx_bit_cntlx1_pl                 rx_pipe_data_src                                   gcr     001101100  RWX          1         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Selects what to mux onto the data pipe bus going to the calibration logic. Selects known data source (0=Main, 1=Alt)."
generic    2        rx   rx_bit_cntlx1_pl                 rx_pipe_sel                                        gcr     001101100  RWX          2         3        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      000                                                                    ioreset    yes     na     Register                                           "Selects what to mux onto the data pipe bus going to the calibration logic. bit 0 selects between Alt Data (0) and Alt Edge (1); bits 1-2 select the Alt phase (00=N, 01=E, 10=S, 11=W)."
generic    2        rx   rx_bit_cntlx1_pl                 rx_pr_quad_sel_a                                   gcr     001101100  RWX          5         2        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      00                                                                     ioreset    yes     na     Register                                           "Bank A: Selects the bank to use for single quadrant tracking. 00=North; 01=East; 10=South; 11=West."
generic    2        rx   rx_bit_cntlx1_pl                 rx_pr_quad_sel_b                                   gcr     001101100  RWX          7         2        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      00                                                                     ioreset    yes     na     Register                                           "Bank B: Selects the bank to use for single quadrant tracking. 00=North; 01=East; 10=South; 11=West."
generic    2        rx   rx_bit_cntlx1_pl                 rx_cal_lane_sel                                    gcr     001101100  RWX          9         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Selects which lane to recalibrate."                                                                
generic    2        rx   rx_bit_cntlx1_pl                 rx_bank_sel_a                                      gcr     001101100  RWX          11        1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Selects which data bank to select for main data samples and alt data samples. \n0:(dataB) Data bank B is selected for main data, and data bank A is selected for alt data \n1:(dataA) Data bank A is selected for main data, and data bank B is selected for alt data. "
generic    2        rx   rx_bit_cntlx1_pl                 rx_rlm_clk_sel_a                                   gcr     001101100  RWX          12        1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Selects which bank clock to select for the RLM logic. \n0:(clkB) Bank B clock is selected for the RLM \n1:(clkA) Bank A clock is selected for the RLM."
generic    2        rx   rx_bit_cntlx1_pl                 rx_dl_clk_sel_a                                    gcr     001101100  RWX          13        1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Selects which bank clock to select for the DL logic. \n0:(clkB) Bank B clock is selected for the DL \n1:(clkA) Bank A clock is selected for the DL."
generic    2        rx   rx_bit_cntlx1_pl                 rx_dl_clk_en                                       gcr     001101100  RWX          14        1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "When 1, the clock selected by rx_dl_clk_sel_a is driven to the DL. When 0, no clock is driven to the DL."
generic    2        rx   rx_bit_cntlx1_pl                 rx_psave_pr_bit_lock_en                            gcr     001101100  RWX          15        1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "This enable will turn on the clearing and setting of rx_pr_bit_lock_done_a and b by the psave per lane logic. n/0 = on n/1 = off"
generic    2        rx   rx_bit_cntl2_pl                  rx_pr_enable_a                                     gcr     001101101  RWX          0         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Enable phase rotator updates for Bank A."                                                          
generic    2        rx   rx_bit_cntl2_pl                  rx_pr_slave_mode_a                                 gcr     001101101  RWX          1         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Put Bank A into slave mode where it uses opposite bank data."                                      
generic    2        rx   rx_bit_cntl2_pl                  rx_pr_quad_mode_a                                  gcr     001101101  RWX          2         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Bank A: 0=Normal Tracking; 1=Track using edge samples from a single quadrant."                     
generic    2        rx   rx_bit_cntl2_pl                  rx_pr_enable_b                                     gcr     001101101  RWX          3         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Enable phase rotator updates for Bank B."                                                          
generic    2        rx   rx_bit_cntl2_pl                  rx_pr_slave_mode_b                                 gcr     001101101  RWX          4         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Put Bank B into slave mode where it uses opposite bank data."                                      
generic    2        rx   rx_bit_cntl2_pl                  rx_pr_quad_mode_b                                  gcr     001101101  RWX          5         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Bank B: 0=Normal Tracking; 1=Track using edge samples from a single quadrant."                     
generic    2        rx   rx_bit_cntl3_pl                  rx_ioreset                                         gcr     001101110  RWX          0         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Reset the given RX lane (except the CDR logic)"                                                    
generic    2        rx   rx_bit_cntl3_pl                  rx_iodom_ioreset                                   gcr     001101110  RWX          1         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Set this to reset logic in the IO clock domain.  Power and clocks must be enabled in the slice."   
generic    2        rx   rx_bit_cntl3_pl                  rx_pr_fw_reset_a                                   gcr     001101110  RWX          2         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Resets the flywheel to 0 and holds it there for Bank A. Highest precedence of all flywheel operations."
generic    2        rx   rx_bit_cntl3_pl                  rx_pr_fw_reset_b                                   gcr     001101110  RWX          3         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Resets the flywheel to 0 and holds it there for Bank B. Highest precedence of all flywheel operations."
generic    2        rx   rx_bit_cntl3_pl                  rx_pr_bit_lock_done_a                              gcr     001101110  RWX          4         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Indicates that bit lock is done, used to gate invalid_lock in the CDR logic for Bank A"            
generic    2        rx   rx_bit_cntl3_pl                  rx_pr_bit_lock_done_b                              gcr     001101110  RWX          5         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Indicates that bit lock is done, used to gate invalid_lock in the CDR logic for Bank B"            
generic    2        rx   rx_bit_cntl3_pl                  rx_berpl_prbs_seed_mode                            gcr     001101110  RWX          6         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Enables seeding of the BER PRBS generator"                                                         
generic    2        rx   rx_bit_cntl3_pl                  rx_err_trap_en                                     gcr     001101110  RWX          7         1        per-lane   "ioorc_rx_data_bit_regs"                           slow      func      0                                                                      ioreset    yes     na     Register                                           "Enables bit error trap"                                                                            
